forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.3,36950
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.35,38403
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.4,39744
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.45,41089
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.5,42351
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.55,43593
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.6,44924
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.65,46240
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.7,47597
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.75,49121
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.8,50890
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.85,53116
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.9,56057
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.95,60672
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.975,64925
2021-07-26,forecast,2 wk ahead inc case,2021-08-07,IT,quantile,0.99,71295
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,point,NA,117
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.01,106
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.025,107
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.05,109
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.1,110
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.15,112
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.2,112
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.25,113
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.3,114
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.35,115
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.4,116
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.45,116
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.5,117
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.55,118
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.6,118
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.65,119
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.7,120
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.75,121
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.8,121
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.85,123
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.9,124
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.95,126
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.975,128
2021-07-26,forecast,2 wk ahead inc death,2021-08-07,IT,quantile,0.99,132
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,point,NA,31204
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.01,14957
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.025,16927
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.05,18927
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.1,21278
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.15,23108
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.2,24615
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.25,26012
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.3,27235
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.35,28295
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.4,29277
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.45,30285
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.5,31204
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.55,32144
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.6,33120
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.65,34084
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.7,35090
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.75,36216
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.8,37515
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.85,39145
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.9,41323
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.95,44708
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.975,47848
2021-07-26,forecast,3 wk ahead inc case,2021-08-14,IT,quantile,0.99,52573
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,point,NA,133
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.01,109
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.025,112
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.05,115
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.1,119
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.15,121
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.2,124
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.25,126
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.3,127
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.35,129
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.4,131
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.45,132
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.5,133
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.55,135
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.6,136
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.65,137
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.7,139
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.75,141
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.8,142
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.85,145
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.9,148
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.95,153
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.975,157
2021-07-26,forecast,3 wk ahead inc death,2021-08-14,IT,quantile,0.99,164
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,point,NA,22791
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.01,10917
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.025,12359
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.05,13822
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.1,15543
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.15,16875
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.2,17980
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.25,19008
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.3,19889
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.35,20663
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.4,21391
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.45,22120
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.5,22791
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.55,23477
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.6,24195
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.65,24893
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.7,25629
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.75,26450
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.8,27404
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.85,28595
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.9,30181
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.95,32648
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.975,34930
2021-07-26,forecast,4 wk ahead inc case,2021-08-21,IT,quantile,0.99,38399
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,point,NA,146
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.01,110
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.025,115
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.05,119
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.1,124
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.15,128
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.2,131
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.25,134
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.3,137
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.35,139
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.4,141
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.45,144
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.5,146
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.55,148
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.6,150
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.65,152
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.7,154
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.75,156
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.8,159
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.85,163
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.9,167
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.95,175
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.975,181
2021-07-26,forecast,4 wk ahead inc death,2021-08-21,IT,quantile,0.99,191
