forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.25,207
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.3,210
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.35,213
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.4,216
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.45,219
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.5,222
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.55,225
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.6,228
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.65,231
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.7,235
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.75,239
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.8,242
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.85,245
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.9,248
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.95,251
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.975,254
2021-08-16,forecast,1 wk ahead inc death,2021-08-21,IT,quantile,0.99,256
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,point,NA,48302
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.01,28919
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.025,31277
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.05,34178
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.1,36932
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.15,39031
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.2,40518
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.25,41823
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.3,43280
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.35,44536
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.4,45887
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.45,47117
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.5,48302
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.55,49557
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.6,50764
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.65,52161
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.7,53773
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.75,55654
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.8,57978
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.85,60241
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.9,63668
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.95,69078
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.975,73780
2021-08-16,forecast,2 wk ahead inc case,2021-08-28,IT,quantile,0.99,79757
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,point,NA,295
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.01,242
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.025,246
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.05,250
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.1,257
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.15,263
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.2,268
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.25,272
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.3,278
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.35,283
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.4,286
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.45,291
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.5,295
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.55,299
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.6,303
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.65,308
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.7,314
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.75,320
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.8,325
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.85,330
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.9,336
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.95,344
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.975,352
2021-08-16,forecast,2 wk ahead inc death,2021-08-28,IT,quantile,0.99,363
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,point,NA,47202
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.01,26813
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.025,28757
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.05,31372
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.1,34458
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.15,36625
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.2,38279
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.25,39697
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.3,41328
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.35,42880
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.4,44431
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.45,45971
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.5,47202
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.55,48561
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.6,50305
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.65,51991
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.7,53812
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.75,55878
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.8,58556
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.85,61360
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.9,65645
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.95,71380
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.975,76918
2021-08-16,forecast,3 wk ahead inc case,2021-09-04,IT,quantile,0.99,84821
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,point,NA,357
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.01,278
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.025,287
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.05,293
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.1,304
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.15,313
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.2,321
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.25,327
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.3,334
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.35,340
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.4,345
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.45,351
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.5,357
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.55,363
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.6,369
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.65,375
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.7,382
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.75,390
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.8,397
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.85,404
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.9,415
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.95,433
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.975,448
2021-08-16,forecast,3 wk ahead inc death,2021-09-04,IT,quantile,0.99,466
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,point,NA,45390
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.01,23759
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.025,25665
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.05,28739
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.1,31699
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.15,33736
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.2,35558
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.25,37094
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.3,38889
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.35,40747
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.4,42272
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.45,44103
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.5,45390
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.55,47143
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.6,49169
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.65,51272
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.7,53125
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.75,55577
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.8,58555
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.85,62292
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.9,66589
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.95,73095
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.975,80779
2021-08-16,forecast,4 wk ahead inc case,2021-09-11,IT,quantile,0.99,89222
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,point,NA,414
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.01,307
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.025,318
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.05,329
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.1,341
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.15,354
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.2,365
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.25,374
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.3,382
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.35,390
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.4,399
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.45,406
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.5,414
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.55,423
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.6,430
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.65,439
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.7,448
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.75,459
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.8,469
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.85,480
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.9,498
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.95,525
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.975,552
2021-08-16,forecast,4 wk ahead inc death,2021-09-11,IT,quantile,0.99,575
