forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.2,11227
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.25,11821
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.3,12352
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.35,12861
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.4,13529
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.45,14226
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.5,14914
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.55,15466
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.6,16103
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.65,16901
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.7,17546
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.75,18403
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.8,19297
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.85,20846
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.9,23001
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.95,24186
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.975,27396
2021-09-27,forecast,3 wk ahead inc case,2021-10-16,IT,quantile,0.99,29873
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,point,NA,287
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.01,219
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.025,227
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.05,234
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.1,243
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.15,251
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.2,257
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.25,261
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.3,268
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.35,274
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.4,277
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.45,282
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.5,287
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.55,291
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.6,295
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.65,301
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.7,305
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.75,311
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.8,318
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.85,325
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.9,333
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.95,346
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.975,353
2021-09-27,forecast,3 wk ahead inc death,2021-10-16,IT,quantile,0.99,369
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,point,NA,12210
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.01,5368
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.025,5806
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.05,6649
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.1,7172
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.15,8004
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.2,8676
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.25,9326
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.3,9733
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.35,10287
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.4,10922
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.45,11450
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.5,12210
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.55,12586
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.6,13325
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.65,14268
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.7,14993
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.75,15863
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.8,16447
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.85,18010
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.9,20284
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.95,22421
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.975,24551
2021-09-27,forecast,4 wk ahead inc case,2021-10-23,IT,quantile,0.99,27919
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,point,NA,257
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.01,190
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.025,195
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.05,207
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.1,216
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.15,221
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.2,225
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.25,231
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.3,237
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.35,242
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.4,247
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.45,252
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.5,257
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.55,261
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.6,266
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.65,271
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.7,276
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.75,281
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.8,287
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.85,293
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.9,300
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.95,316
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.975,325
2021-09-27,forecast,4 wk ahead inc death,2021-10-23,IT,quantile,0.99,342
