forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.9,22706
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.95,23157
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.975,23472
2021-09-20,forecast,2 wk ahead inc case,2021-10-02,IT,quantile,0.99,23830
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,point,NA,363
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.01,241
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.025,250
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.05,260
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.1,277
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.15,291
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.2,305
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.25,317
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.3,327
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.35,337
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.4,346
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.45,355
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.5,363
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.55,371
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.6,380
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.65,389
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.7,398
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.75,407
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.8,418
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.85,429
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.9,442
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.95,463
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.975,476
2021-09-20,forecast,2 wk ahead inc death,2021-10-02,IT,quantile,0.99,487
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,point,NA,18836
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.01,15949
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.025,16621
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.05,17080
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.1,17433
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.15,17667
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.2,17901
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.25,18105
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.3,18247
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.35,18427
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.4,18570
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.45,18715
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.5,18836
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.55,18971
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.6,19114
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.65,19250
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.7,19408
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.75,19570
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.8,19757
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.85,19988
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.9,20251
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.95,20635
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.975,20942
2021-09-20,forecast,3 wk ahead inc case,2021-10-09,IT,quantile,0.99,21311
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,point,NA,328
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.01,218
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.025,227
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.05,236
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.1,253
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.15,264
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.2,276
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.25,287
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.3,297
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.35,305
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.4,312
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.45,321
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.5,328
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.55,335
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.6,343
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.65,350
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.7,358
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.75,366
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.8,376
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.85,386
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.9,399
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.95,415
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.975,427
2021-09-20,forecast,3 wk ahead inc death,2021-10-09,IT,quantile,0.99,440
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,point,NA,16558
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.01,13880
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.025,14569
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.05,14947
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.1,15256
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.15,15485
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.2,15685
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.25,15871
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.3,16026
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.35,16177
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.4,16320
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.45,16448
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.5,16558
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.55,16687
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.6,16817
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.65,16939
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.7,17071
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.75,17230
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.8,17380
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.85,17585
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.9,17833
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.95,18160
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.975,18489
2021-09-20,forecast,4 wk ahead inc case,2021-10-16,IT,quantile,0.99,18821
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,point,NA,293
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.01,193
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.025,203
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.05,212
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.1,227
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.15,237
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.2,247
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.25,257
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.3,265
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.35,273
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.4,279
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.45,286
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.5,293
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.55,300
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.6,306
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.65,312
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.7,318
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.75,326
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.8,334
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.85,343
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.9,354
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.95,368
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.975,380
2021-09-20,forecast,4 wk ahead inc death,2021-10-16,IT,quantile,0.99,395
