forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,point,NA,796
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.01,753
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.025,758
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.05,763
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.1,770
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.15,775
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.2,779
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.25,783
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.3,785
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.35,788
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.4,791
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.45,794
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.5,796
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.55,798
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.6,801
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.65,804
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.7,807
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.75,810
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.8,814
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.85,819
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.9,824
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.95,833
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.975,841
2021-10-11,forecast,1 wk ahead inc hosp,2021-10-16,IT,quantile,0.99,849
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,point,NA,232
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.01,190
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.025,192
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.05,194
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.1,199
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.15,204
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.2,209
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.25,214
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.3,218
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.35,222
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.4,225
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.45,229
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.5,232
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.55,236
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.6,239
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.65,243
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.7,246
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.75,250
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.8,255
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.85,259
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.9,264
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.95,269
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.975,273
2021-10-11,forecast,1 wk ahead inc death,2021-10-16,IT,quantile,0.99,276
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,point,NA,15599
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.01,6542
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.025,7917
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.05,8698
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.1,9687
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.15,10576
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.2,11317
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.25,12024
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.3,12681
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.35,13374
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.4,14107
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.45,14868
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.5,15599
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.55,16465
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.6,17263
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.65,18190
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.7,19005
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.75,20133
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.8,21359
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.85,22664
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.9,24264
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.95,27348
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.975,30043
2021-10-11,forecast,2 wk ahead inc case,2021-10-23,IT,quantile,0.99,32787
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,point,NA,728
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.01,606
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.025,618
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.05,633
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.1,652
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.15,668
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.2,679
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.25,689
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.3,696
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.35,703
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.4,712
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.45,721
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.5,728
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.55,736
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.6,745
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.65,753
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.7,763
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.75,773
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.8,784
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.85,798
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.9,816
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.95,844
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.975,864
2021-10-11,forecast,2 wk ahead inc hosp,2021-10-23,IT,quantile,0.99,900
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,point,NA,207
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.01,163
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.025,166
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.05,170
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.1,175
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.15,181
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.2,185
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.25,189
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.3,194
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.35,197
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.4,201
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.45,205
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.5,207
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.55,211
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.6,214
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.65,218
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.7,222
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.75,227
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.8,231
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.85,235
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.9,240
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.95,248
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.975,253
2021-10-11,forecast,2 wk ahead inc death,2021-10-23,IT,quantile,0.99,261
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,point,NA,13770
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.01,4900
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.025,5869
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.05,6522
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.1,7497
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.15,8404
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.2,9131
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.25,9848
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.3,10668
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.35,11404
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.4,12158
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.45,12841
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.5,13770
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.55,14694
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.6,15608
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.65,16562
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.7,17787
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.75,18982
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.8,20314
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.85,21711
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.9,23616
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.95,27097
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.975,30104
2021-10-11,forecast,3 wk ahead inc case,2021-10-30,IT,quantile,0.99,33034
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,point,NA,662
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.01,484
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.025,503
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.05,522
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.1,551
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.15,571
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.2,588
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.25,600
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.3,614
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.35,626
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.4,637
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.45,649
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.5,662
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.55,676
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.6,689
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.65,704
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.7,718
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.75,732
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.8,750
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.85,772
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.9,805
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.95,847
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.975,884
2021-10-11,forecast,3 wk ahead inc hosp,2021-10-30,IT,quantile,0.99,934
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,point,NA,180
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.01,137
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.025,142
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.05,146
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.1,153
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.15,157
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.2,161
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.25,164
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.3,167
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.35,171
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.4,174
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.45,177
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.5,180
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.55,183
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.6,186
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.65,190
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.7,194
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.75,197
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.8,202
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.85,206
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.9,212
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.95,221
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.975,228
2021-10-11,forecast,3 wk ahead inc death,2021-10-30,IT,quantile,0.99,238
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,point,NA,12001
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.01,3677
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.025,4252
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.05,4832
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.1,5679
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.15,6520
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.2,7269
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.25,8022
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.3,8842
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.35,9527
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.4,10342
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.45,11144
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.5,12001
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.55,12957
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.6,14001
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.65,15146
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.7,16532
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.75,17756
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.8,19099
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.85,20783
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.9,23082
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.95,27068
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.975,30354
2021-10-11,forecast,4 wk ahead inc case,2021-11-06,IT,quantile,0.99,33877
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,point,NA,598
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.01,384
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.025,405
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.05,428
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.1,462
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.15,489
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.2,504
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.25,520
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.3,535
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.35,551
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.4,567
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.45,582
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.5,598
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.55,616
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.6,635
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.65,653
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.7,673
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.75,690
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.8,718
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.85,749
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.9,791
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.95,844
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.975,894
2021-10-11,forecast,4 wk ahead inc hosp,2021-11-06,IT,quantile,0.99,960
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,point,NA,158
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.01,114
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.025,121
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.05,126
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.1,132
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.15,136
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.2,140
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.25,143
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.3,146
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.35,149
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.4,152
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.45,155
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.5,158
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.55,161
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.6,164
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.65,167
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.7,171
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.75,175
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.8,179
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.85,183
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.9,190
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.95,201
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.975,209
2021-10-11,forecast,4 wk ahead inc death,2021-11-06,IT,quantile,0.99,221
